,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
190,Boston Celtics,Chicago Bulls,35,32,36,11,34,25,30,39,02.11.2021
191,Washington Wizards,Boston Celtics,25,28,23,27,20,27,26,30,"30.10.2021
AOT"
192,Boston Celtics,Washington Wizards,19,33,34,21,24,38,25,29,28.10.2021
193,Charlotte Hornets,Boston Celtics,33,33,31,25,33,35,26,28,"26.10.2021
AOT"
194,Houston Rockets,Boston Celtics,30,21,21,25,22,31,36,18,25.10.2021
195,Boston Celtics,Toronto Raptors,23,24,17,19,23,28,33,31,23.10.2021
196,New York Knicks,Boston Celtics,29,25,32,30,35,23,24,34,"21.10.2021
AOT"
197,Miami Heat,Boston Celtics,28,31,28,34,34,21,26,19,15.10.2021
198,Orlando Magic,Boston Celtics,24,30,19,30,26,30,23,23,14.10.2021
199,Boston Celtics,Toronto Raptors,31,26,28,28,16,43,27,25,10.10.2021
200,Boston Celtics,Orlando Magic,21,29,21,27,20,32,24,21,05.10.2021
201,Boston Celtics,Sacramento Kings,20,16,13,18,24,20,26,30,18.08.2021
202,Boston Celtics,Philadelphia 76ers,28,20,30,22,21,18,14,27,14.08.2021
203,Boston Celtics,Orlando Magic,25,25,26,32,16,15,11,29,13.08.2021
204,Denver Nuggets,Boston Celtics,23,23,22,14,31,35,24,17,11.08.2021
205,Atlanta Hawks,Boston Celtics,16,25,20,22,17,25,19,24,08.08.2021
206,Brooklyn Nets,Boston Celtics,31,28,27,37,24,27,28,30,02.06.2021
207,Boston Celtics,Brooklyn Nets,34,26,31,35,33,40,39,29,31.05.2021
208,Boston Celtics,Brooklyn Nets,33,28,35,29,32,25,27,35,29.05.2021
209,Brooklyn Nets,Boston Celtics,40,31,38,21,26,21,35,26,26.05.2021
210,Brooklyn Nets,Boston Celtics,16,31,31,26,21,32,20,20,23.05.2021
211,Boston Celtics,Washington Wizards,27,25,38,28,21,33,26,20,19.05.2021
212,New York Knicks,Boston Celtics,23,31,23,19,24,15,26,27,16.05.2021
213,Minnesota Timberwolves,Boston Celtics,26,21,27,34,37,29,23,35,15.05.2021
214,Cleveland Cavaliers,Boston Celtics,22,20,25,35,17,22,30,25,13.05.2021
215,Boston Celtics,Miami Heat,28,28,23,42,28,34,31,36,12.05.2021
216,Boston Celtics,Miami Heat,23,30,31,40,36,43,26,25,09.05.2021
217,Chicago Bulls,Boston Celtics,30,30,34,27,28,18,28,25,08.05.2021
218,Orlando Magic,Boston Celtics,27,18,30,21,39,24,37,32,06.05.2021
219,Boston Celtics,Portland Trail Blazers,32,39,27,21,34,37,32,26,03.05.2021
220,Boston Celtics,San Antonio Spurs,16,32,42,38,39,38,26,25,"01.05.2021
AOT"
221,Boston Celtics,Charlotte Hornets,39,19,30,32,19,28,33,31,29.04.2021
222,Boston Celtics,Oklahoma City Thunder,24,25,29,37,29,26,23,41,28.04.2021
223,Charlotte Hornets,Boston Celtics,33,30,37,25,23,29,36,16,25.04.2021
224,Brooklyn Nets,Boston Celtics,21,39,28,21,25,26,22,31,24.04.2021
225,Boston Celtics,Phoenix Suns,26,27,24,22,21,16,28,21,23.04.2021
226,Boston Celtics,Chicago Bulls,30,18,18,30,24,18,32,28,20.04.2021
227,Boston Celtics,Golden State Warriors,24,36,29,30,33,33,23,25,18.04.2021
228,Los Angeles Lakers,Boston Celtics,23,25,31,34,31,30,30,30,16.04.2021
229,Portland Trail Blazers,Boston Celtics,38,22,27,28,30,27,35,24,14.04.2021
230,Denver Nuggets,Boston Celtics,27,24,28,8,16,29,29,31,11.04.2021
231,Boston Celtics,Minnesota Timberwolves,25,32,35,32,39,27,31,27,"10.04.2021
AOT"
232,Boston Celtics,New York Knicks,21,26,23,31,19,27,27,26,08.04.2021
233,Boston Celtics,Philadelphia 76ers,24,22,24,26,25,34,26,21,07.04.2021
234,Boston Celtics,Charlotte Hornets,25,33,40,18,26,17,27,16,04.04.2021
235,Boston Celtics,Houston Rockets,33,19,30,36,25,19,26,32,03.04.2021
236,Boston Celtics,Dallas Mavericks,25,20,28,35,30,34,26,23,01.04.2021
237,Boston Celtics,New Orleans Pelicans,27,28,26,28,32,32,24,27,30.03.2021
238,Oklahoma City Thunder,Boston Celtics,25,27,28,14,21,26,29,35,28.03.2021
239,Milwaukee Bucks,Boston Celtics,26,29,34,25,32,28,43,19,27.03.2021
240,Milwaukee Bucks,Boston Celtics,35,35,30,21,30,29,27,33,25.03.2021
241,Memphis Grizzlies,Boston Celtics,24,36,34,23,30,35,21,31,"23.03.2021
AOT"
242,Boston Celtics,Orlando Magic,27,29,33,23,31,17,25,23,21.03.2021
243,Boston Celtics,Sacramento Kings,22,23,36,15,28,27,27,25,20.03.2021
244,Cleveland Cavaliers,Boston Celtics,26,29,27,35,18,20,36,36,18.03.2021
245,Boston Celtics,Utah Jazz,22,31,26,30,20,34,23,40,17.03.2021
246,Houston Rockets,Boston Celtics,34,19,19,35,38,28,38,30,15.03.2021
247,Brooklyn Nets,Boston Celtics,23,35,30,33,29,26,31,23,12.03.2021
248,Boston Celtics,Toronto Raptors,31,35,35,31,34,36,22,33,05.03.2021
249,Boston Celtics,Los Angeles Clippers,35,27,26,29,32,31,26,23,03.03.2021
250,Boston Celtics,Washington Wizards,33,27,19,32,28,27,21,34,01.03.2021
251,Boston Celtics,Indiana Pacers,32,29,31,26,31,29,24,28,27.02.2021
