,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
184,Denver Nuggets,Milwaukee Bucks,16,25,28,25,24,22,22,19,16.08.2021
185,Dallas Mavericks,Denver Nuggets,22,19,23,17,15,24,14,28,"14.08.2021
AOT"
186,Denver Nuggets,Phoenix Suns,23,20,24,17,20,21,26,23,13.08.2021
187,Denver Nuggets,Boston Celtics,23,23,22,14,31,35,24,17,11.08.2021
188,Miami Heat,Denver Nuggets,30,21,22,24,12,20,17,28,09.08.2021
189,Denver Nuggets,Phoenix Suns,22,33,28,35,28,35,33,29,14.06.2021
190,Denver Nuggets,Phoenix Suns,27,28,21,26,37,22,31,26,12.06.2021
191,Phoenix Suns,Denver Nuggets,25,27,34,37,21,21,25,31,10.06.2021
192,Phoenix Suns,Denver Nuggets,28,29,31,34,28,30,21,26,08.06.2021
193,Portland Trail Blazers,Denver Nuggets,33,35,33,14,29,32,37,28,04.06.2021
194,Denver Nuggets,Portland Trail Blazers,38,27,27,29,25,37,32,27,"02.06.2021
AOT"
195,Portland Trail Blazers,Denver Nuggets,32,25,36,22,24,23,19,29,29.05.2021
196,Portland Trail Blazers,Denver Nuggets,30,29,20,36,39,25,20,36,28.05.2021
197,Denver Nuggets,Portland Trail Blazers,31,42,28,27,25,36,26,22,25.05.2021
198,Denver Nuggets,Portland Trail Blazers,30,31,25,23,35,23,38,27,23.05.2021
199,Portland Trail Blazers,Denver Nuggets,43,29,35,25,22,33,29,32,17.05.2021
200,Detroit Pistons,Denver Nuggets,25,28,21,17,29,28,30,17,15.05.2021
201,Minnesota Timberwolves,Denver Nuggets,26,26,37,14,35,28,29,22,14.05.2021
202,Charlotte Hornets,Denver Nuggets,26,34,26,26,38,25,28,26,12.05.2021
203,Denver Nuggets,Brooklyn Nets,37,34,33,15,24,32,41,28,09.05.2021
204,Utah Jazz,Denver Nuggets,40,29,29,29,41,32,26,21,08.05.2021
205,Denver Nuggets,New York Knicks,34,30,25,24,12,31,26,28,06.05.2021
206,Los Angeles Lakers,Denver Nuggets,20,25,25,23,24,18,23,24,04.05.2021
207,Los Angeles Clippers,Denver Nuggets,28,19,26,31,27,25,31,27,02.05.2021
208,Denver Nuggets,Toronto Raptors,30,29,28,34,33,24,28,26,30.04.2021
209,Denver Nuggets,New Orleans Pelicans,35,25,27,27,25,26,27,34,29.04.2021
210,Denver Nuggets,Memphis Grizzlies,21,37,27,35,18,35,22,21,27.04.2021
211,Denver Nuggets,Houston Rockets,36,36,30,27,26,24,32,34,25.04.2021
212,Golden State Warriors,Denver Nuggets,30,24,32,32,24,26,24,23,24.04.2021
