,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
199,Phoenix Suns,Milwaukee Bucks,26,30,32,30,29,16,33,30,09.07.2021
200,Phoenix Suns,Milwaukee Bucks,30,27,35,26,26,23,27,29,07.07.2021
201,Los Angeles Clippers,Phoenix Suns,29,28,26,20,33,33,31,33,01.07.2021
202,Phoenix Suns,Los Angeles Clippers,26,26,26,24,36,23,32,25,29.06.2021
203,Los Angeles Clippers,Phoenix Suns,20,16,30,14,29,21,19,15,27.06.2021
204,Los Angeles Clippers,Phoenix Suns,29,17,34,26,21,27,21,23,25.06.2021
205,Phoenix Suns,Los Angeles Clippers,25,23,27,29,22,25,24,32,23.06.2021
206,Phoenix Suns,Los Angeles Clippers,21,36,36,27,21,33,39,21,20.06.2021
207,Denver Nuggets,Phoenix Suns,22,33,28,35,28,35,33,29,14.06.2021
208,Denver Nuggets,Phoenix Suns,27,28,21,26,37,22,31,26,12.06.2021
209,Phoenix Suns,Denver Nuggets,25,27,34,37,21,21,25,31,10.06.2021
210,Phoenix Suns,Denver Nuggets,28,29,31,34,28,30,21,26,08.06.2021
211,Los Angeles Lakers,Phoenix Suns,14,27,35,24,36,26,27,24,04.06.2021
212,Phoenix Suns,Los Angeles Lakers,34,32,26,23,26,10,27,22,02.06.2021
213,Los Angeles Lakers,Phoenix Suns,24,26,15,27,23,31,27,19,30.05.2021
214,Los Angeles Lakers,Phoenix Suns,27,16,33,33,28,12,23,32,28.05.2021
215,Phoenix Suns,Los Angeles Lakers,24,23,25,30,30,23,26,30,26.05.2021
216,Phoenix Suns,Los Angeles Lakers,32,21,28,18,25,20,23,22,23.05.2021
217,San Antonio Spurs,Phoenix Suns,23,38,24,36,27,25,37,34,16.05.2021
218,San Antonio Spurs,Phoenix Suns,17,30,23,33,34,34,41,31,15.05.2021
219,Phoenix Suns,Portland Trail Blazers,26,26,33,33,26,27,24,40,14.05.2021
220,Golden State Warriors,Phoenix Suns,29,29,34,30,38,28,32,18,12.05.2021
221,Los Angeles Lakers,Phoenix Suns,30,29,39,25,19,28,30,33,10.05.2021
222,Phoenix Suns,New York Knicks,30,26,34,38,33,30,25,17,08.05.2021
223,Atlanta Hawks,Phoenix Suns,42,25,30,38,38,27,23,15,06.05.2021
224,Cleveland Cavaliers,Phoenix Suns,24,29,35,26,30,29,31,24,"05.05.2021
AOT"
