,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
212,Miami Heat,Philadelphia 76ers,38,22,29,17,22,19,26,27,14.05.2021
213,Indiana Pacers,Philadelphia 76ers,26,25,24,28,33,29,13,19,12.05.2021
214,Philadelphia 76ers,Detroit Pistons,34,22,33,29,17,26,30,31,09.05.2021
215,Philadelphia 76ers,New Orleans Pelicans,32,38,18,21,21,33,37,16,08.05.2021
216,Houston Rockets,Philadelphia 76ers,30,33,28,24,39,36,33,27,06.05.2021
217,Chicago Bulls,Philadelphia 76ers,20,23,20,31,34,26,23,23,04.05.2021
218,San Antonio Spurs,Philadelphia 76ers,27,25,27,28,37,24,28,18,"03.05.2021
AOT"
219,Philadelphia 76ers,Atlanta Hawks,23,42,29,32,26,20,31,27,01.05.2021
220,Philadelphia 76ers,Atlanta Hawks,37,30,26,34,17,22,24,20,29.04.2021
221,Philadelphia 76ers,Oklahoma City Thunder,34,26,33,28,26,19,21,24,27.04.2021
222,Milwaukee Bucks,Philadelphia 76ers,26,24,36,46,17,23,23,31,24.04.2021
223,Milwaukee Bucks,Philadelphia 76ers,40,37,31,16,26,34,27,30,23.04.2021
224,Philadelphia 76ers,Phoenix Suns,29,25,22,37,28,26,23,39,22.04.2021
225,Philadelphia 76ers,Golden State Warriors,24,31,15,26,24,31,20,32,20.04.2021
226,Philadelphia 76ers,Los Angeles Clippers,31,28,22,25,20,27,30,26,17.04.2021
227,Philadelphia 76ers,Brooklyn Nets,32,33,29,29,28,30,26,33,15.04.2021
228,Dallas Mavericks,Philadelphia 76ers,26,22,21,26,30,30,28,25,13.04.2021
229,Oklahoma City Thunder,Philadelphia 76ers,25,28,23,17,37,29,24,27,11.04.2021
230,New Orleans Pelicans,Philadelphia 76ers,23,27,26,25,22,28,18,26,10.04.2021
231,Boston Celtics,Philadelphia 76ers,24,22,24,26,25,34,26,21,07.04.2021
232,Philadelphia 76ers,Memphis Grizzlies,22,20,29,29,29,23,45,19,05.04.2021
233,Philadelphia 76ers,Minnesota Timberwolves,26,38,33,25,29,31,23,30,04.04.2021
234,Cleveland Cavaliers,Philadelphia 76ers,31,25,17,21,31,27,27,29,02.04.2021
235,Denver Nuggets,Philadelphia 76ers,44,24,20,16,22,23,26,24,31.03.2021
236,Los Angeles Clippers,Philadelphia 76ers,29,36,32,25,30,30,24,28,28.03.2021
237,Los Angeles Lakers,Philadelphia 76ers,24,30,17,30,27,27,35,20,26.03.2021
238,Golden State Warriors,Philadelphia 76ers,17,28,40,13,35,24,21,28,24.03.2021
239,New York Knicks,Philadelphia 76ers,15,27,22,24,23,20,21,24,"22.03.2021
AOT"
