,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
253,Atlanta Hawks,Indiana Pacers,26,32,29,26,27,35,22,41,14.02.2021
254,Atlanta Hawks,San Antonio Spurs,29,19,24,42,36,41,33,15,13.02.2021
255,Dallas Mavericks,Atlanta Hawks,33,19,29,37,32,30,28,27,11.02.2021
256,Atlanta Hawks,Toronto Raptors,28,38,35,31,34,29,31,27,07.02.2021
257,Atlanta Hawks,Utah Jazz,16,21,26,28,20,25,35,32,05.02.2021
258,Atlanta Hawks,Dallas Mavericks,22,34,27,33,26,27,35,34,04.02.2021
259,Atlanta Hawks,Los Angeles Lakers,25,21,30,23,28,22,25,32,02.02.2021
260,Washington Wizards,Atlanta Hawks,22,28,21,29,31,30,28,27,30.01.2021
261,Atlanta Hawks,Brooklyn Nets,27,28,32,29,26,29,28,33,"28.01.2021
AOT"
262,Atlanta Hawks,Los Angeles Clippers,22,21,33,32,21,27,22,29,27.01.2021
263,Milwaukee Bucks,Atlanta Hawks,32,34,28,35,15,32,36,32,25.01.2021
264,Minnesota Timberwolves,Atlanta Hawks,19,24,24,31,25,37,30,24,23.01.2021
265,Atlanta Hawks,Detroit Pistons,29,16,33,28,31,21,40,14,"21.01.2021
AOT"
266,Atlanta Hawks,Minnesota Timberwolves,29,29,20,30,25,26,20,26,18.01.2021
267,Portland Trail Blazers,Atlanta Hawks,34,25,27,26,38,28,20,20,17.01.2021
268,Utah Jazz,Atlanta Hawks,33,28,26,29,23,23,28,18,16.01.2021
269,Atlanta Hawks,Philadelphia 76ers,28,37,32,15,32,18,15,29,12.01.2021
270,Charlotte Hornets,Atlanta Hawks,28,31,28,26,29,21,26,29,10.01.2021
271,Atlanta Hawks,Charlotte Hornets,11,29,27,27,27,32,22,21,07.01.2021
272,Atlanta Hawks,New York Knicks,29,29,30,20,31,23,30,29,05.01.2021
273,Atlanta Hawks,Cleveland Cavaliers,35,21,18,17,25,19,26,26,03.01.2021
274,Brooklyn Nets,Atlanta Hawks,23,29,21,23,29,32,28,25,02.01.2021
275,Brooklyn Nets,Atlanta Hawks,38,29,35,43,41,27,36,37,31.12.2020
276,Atlanta Hawks,Detroit Pistons,33,32,35,28,25,31,31,33,29.12.2020
277,Memphis Grizzlies,Atlanta Hawks,22,34,32,24,27,31,29,35,26.12.2020
278,Chicago Bulls,Atlanta Hawks,29,30,20,25,42,41,28,13,24.12.2020
279,Memphis Grizzlies,Atlanta Hawks,29,32,30,25,17,34,30,36,20.12.2020
